"","species_name"
"1795","Zygia collina (Sandwith) Barneby & J.W.Grimes"
"1796","Zygia selloi (Benth.) L.Rico"
"1797","Zygia juruana (Harms) L.Rico"
"1798","Zygia morongii Barneby & J.W.Grimes"
"1799","Zygia inaequalis (Humb. & Bonpl. ex Willd.) Pittier"
"1800","Zygia heteroneura Barneby & J.W.Grimes"
"1801","Zygia coccinea var. oriunda (J.F.Macbr.) Barneby & J.W.Grimes"
"1802","Zygia coccinea var. macrophylla (Spruce ex Benth.) Barneby & J.W.Grimes"
"1803","Zygia bisingula L.Rico"
"1804","Zygia basijuga (Ducke) Barneby & J.W.Grimes"
"1805","Zygia lathetica Barneby & J.W.Grimes"
"1806","Zygia coccinea (G.Don) L.Rico"
"1807","Zygia ramiflora (F.Muell.) Kosterm."
"1808","Zygia palustris Barneby & J.W.Grimes"
"1809","Zygia claviflora (Spruce ex Benth.) Barneby & J.W.Grimes"
"1810","Zygia tetragona Barneby & J.W.Grimes"
"1811","Zygia trunciflora (Ducke) L.Rico"
"1812","Zygia racemosa (Ducke) Barneby & J.W.Grimes"
"1813","Inga ulei Harms"
"1814","Inga gracilifolia Ducke"
"1815","Inga bicoloriflora Ducke"
"1816","Inga kursarii M.J.Endara & J.E.Guevara"
"1817","Inga exfoliata T.D.Penn. & F.C.P.García"
"1818","Inga schinifolia Benth."
"1819","Inga tenuis (Vell.) Mart."
"1820","Inga capitata Desv."
"1821","Inga tripa F.C.P.Garcia & A.P.Chagas"
"1822","Inga Busck, 1908"
"1823","Inga porcata T.D.Penn."
"1824","Inga tocacheana D.R.Simpson"
"1825","Inga tenuistipula Ducke"
"1826","Inga lenticellata Benth."
"1827","Inga microcoma Harms"
"1828","Inga Busck, 1908"
"1829","Inga brachyrhachis Harms"
"1830","Inga Busck, 1908"
"1831","Inga stipularis DC."
"1832","Inga virgultosa Desv."
"1833","Inga heterophylla Willd."
"1834","Inga loubryana Poncy"
"1835","Inga lateriflora Miq."
"1836","Inga Busck, 1908"
"1837","Inga paraensis Ducke"
"1838","Inga lanceifolia Benth."
"1839","Inga cylindrica (Vell.) Mart."
"1840","Inga sellowiana Benth."
"1841","Inga lentiscifolia Benth."
"1842","Inga sertulifera DC."
"1843","Inga jenmanii Sandwith"
"1844","Inga umbellifera (Vahl) Steud. ex DC."
"1845","Inga Busck, 1908"
"1846","Inga brachystachys Ducke"
"1847","Inga obidensis Ducke"
"1848","Inga brevialata Ducke"
"1849","Inga umbratica Poepp."
"1850","Inga brachystachys Ducke"
"1851","Inga brevipes Benth."
"1852","Inga Busck, 1908"
"1853","Inga umbellifera (Vahl) Steud. ex DC."
"1854","Inga brachyrhachis Harms"
"1855","Inga psittacorum L.Uribe"
"1856","Inga laurina (Sw.) Willd."
"1857","Inga alba (Sw.) Willd."
"1858","Inga Busck, 1908"
"1859","Inga flagelliformis (Vell.) Mart."
"1860","Inga jinicuil Schltdl."
"1861","Inga cinnamomea Spruce ex Benth."
"1862","Inga tessmannii Harms"
"1863","Inga Busck, 1908"
"1864","Inga nobilis Willd."
"1865","Inga vismiifolia Poepp."
"1866","Inga golfodulcensis N.Zamora"
"1867","Inga nouragensis Poncy"
"1868","Inga Busck, 1908"
"1869","Inga cordatoalata Ducke"
"1870","Inga Busck, 1908"
"1871","Inga auristellae Harms"
"1872","Inga coruscans Humb. & Bonpl. ex Willd."
"1873","Inga Busck, 1908"
"1874","Inga cylindrica (Vell.) Mart."
"1875","Inga pezizifera Benth."
"1876","Inga alata Benoist"
"1877","Inga pezizifera Benth."
"1878","Inga tomentosa Benth."
"1879","Inga pitmanii K.G.Dexter & T.D.Penn."
"1880","Inga Busck, 1908"
"1881","Inga pitmanii K.G.Dexter & T.D.Penn."
"1882","Inga allenii J.León"
"1883","Inga acreana Harms"
"1884","Inga melinonis Sagot"
"1885","Inga chartacea Poepp."
"1886","Inga acrocephala Steud."
"1887","Inga multinervis T.D.Penn."
"1888","Inga ruiziana G.Don"
"1889","Inga Busck, 1908"
"1890","Inga Busck, 1908"
"1891","Inga bourgoni (Aubl.) DC."
"1892","Inga klugii Standl."
"1893","Inga marginata Willd."
"1894","Inga yasuniana T.D.Penn."
"1895","Inga tenuicalyx T.D.Penn."
"1896","Inga stipulacea G.Don"
"1897","Inga cordistipula Mart."
"1898","Inga lomatophylla (Benth.) Pittier"
"1899","Inga densiflora Benth."
"1900","Inga Busck, 1908"
"1901","Inga Busck, 1908"
"1902","Inga suaveolens Ducke"
"1903","Inga Busck, 1908"
"1904","Inga punctata Willd."
"1905","Inga ilta T.D.Penn."
"1906","Inga lineata Benth."
"1907","Inga spectabilis (Vahl) Willd."
"1908","Inga splendens Willd."
"1909","Inga pilosula (Rich.) J.F.Macbr."
"1910","Inga stenoptera Benth."
"1911","Inga leiocalycina Benth."
"1912","Inga suberosa T.D.Penn."
"1913","Inga longiflora Spruce ex Benth."
"1914","Inga chrysantha Ducke"
"1915","Inga Busck, 1908"
"1916","Inga acuminata Benth."
"1917","Inga Busck, 1908"
"1918","Inga longipedunculata Ducke"
"1919","Inga megaphylla Poncy & Vester"
"1920","Inga venusta Standl."
"1921","Inga poeppigiana Benth."
"1922","Inga grandiflora Ducke"
"1923","Inga pruriens Poepp."
"1924","Inga leptantha Benth."
"1925","Inga globularis T.D.Penn."
"1926","Inga platyptera Benth."
"1927","Inga maritima Benth."
"1928","Inga barbata Benth."
"1929","Inga vulpina Mart. ex Benth."
"1930","Inga ciliata C.Presl"
"1931","Inga congesta T.D.Penn."
"1932","Inga aptera (Vinha) T.D.Penn."
"1933","Inga hispida Schott ex Benth."
"1934","Inga barbata Benth."
"1935","Inga litoralis N.Zamora"
"1936","Inga chocoensis Killip ex T.S.Elias"
"1937","Inga goldmanii Pittier"
"1938","Inga tonduzii Donn.Sm."
"1939","Inga pauciflora Walp. & Duchass."
"1940","Inga vera Willd."
"1941","Inga fastuosa (Jacq.) Willd."
"1942","Inga sessilis Mart."
"1943","Inga subnuda Salzm. ex Benth."
"1944","Inga cayennensis Sagot ex Benth."
"1945","Inga rubiginosa (Rich.) DC."
"1946","Inga blanchetiana Benth."
"1947","Inga velutina Willd."
"1948","Inga cocleensis Pittier"
"1949","Inga Busck, 1908"
"1950","Inga longipes Benth."
"1951","Inga ingoides (Rich.) Willd."
"1952","Inga affinis DC."
"1953","Inga adenophylla Pittier"
"1954","Inga fosteriana T.D.Penn."
"1955","Inga Busck, 1908"
"1956","Inga saltensis Burkart"
"1957","Inga oerstediana Benth."
"1958","Inga velutina Willd."
"1959","Inga ornata Kunth"
"1960","Inga feuillei DC."
"1961","Inga edulis Mart."
"1962","Inga setosa G.Don"
"1963","Inga steinbachii Harms"
"1964","Inga striata Benth."
"1965","Inga macrophylla Hook."
"1966","Inga sapindoides Willd."
"1967","Inga luschnathiana Salzm. ex Benth."
"1968","Inga aria J.F.Macbr."
"1969","Inga thibaudiana DC."
"1970","Inga huberi Ducke"
"1971","Inga Busck, 1908"
"1972","Inga glomeriflora Ducke"
"1973","Inga retinocarpa Poncy"
"1974","Zygia sabatieri Barneby & J.W.Grimes"
"1975","Zygia inundata (Ducke) H.C.Lima ex Barneby & J.W.Grimes"
